16.99784759536629,17.75104294774346,18.31767661368455,18.748620310964526,19.156101945688352,19.4264423153763
57.86704131517008,57.74250502615197,57.72877541851594,57.76073276772814,57.77650767246678,57.79683329960963
45.72655209269132,45.90568649266583,46.092759621754496,46.26963465174134,46.42355695048245,46.53410889021953
61.05300057027478,60.59729125457466,60.27278013970873,60.01836934566439,59.77808887358931,59.572888352718465
54.44250389953681,54.59135969160717,54.65157126707338,54.67576801238287,54.693788926875726,54.68587043135907
60.2500132998872,60.27095816575917,60.243861333395046,60.21896338199998,60.18253175515215,60.1421408115863
54.957311518163465,54.8972894638428,54.859880265407966,54.80625909880563,54.758964752333604,54.68749535660939
54.939502960172746,55.21526941485173,55.39778265808037,55.55693314073603,55.68437680494209,55.78476060090913
54.249801773759714,54.09710565849617,54.02438383522332,53.95610398240293,53.91296569542321,53.88001701702612
31.797370077820233,31.750234751294876,31.763222170532803,31.793301350615973,31.84782940349695,31.84417586594097
48.87811886327,48.17998200562821,47.70933191414151,47.3243194228275,47.01155303888895,46.70209384266967
27.767292558102397,27.46282777334282,27.337776150802537,27.252979167592823,27.212196824300108,27.167619256515803
17.937248678839865,20.372140285601937,22.07495957038367,23.428718596121783,24.630137512970773,25.563430251858655
43.0137549198188,43.5157992814038,43.91110101480148,44.236620204616045,44.526527601134646,44.76896879803483
27.58063857406949,30.137805726357342,31.967854444084193,33.46030218862593,34.775431834881054,35.87374499556449
51.83864322778417,51.88079360937337,51.910302932542855,51.92150834969297,51.92933116798691,51.926147208103586
42.86330806454844,44.02547392758243,44.785990907836194,45.367659082125584,45.87389081134501,46.25894048086018
46.79177151510473,46.99893842908709,47.14370798944181,47.26016793960848,47.367659080452945,47.44485550490134
31.82931269317119,33.99669293607143,35.47605044511533,36.6395822919656,37.660773273877574,38.44689742102752
35.04697628659765,35.450977554399685,35.72742391782419,35.94329728948257,36.151452244483316,36.27255316059298
54.57091695102752,54.412326920349415,54.2668980068204,54.199775726643196,54.14830738473318,54.02777216294451
32.955535012184534,34.22216183373247,35.091277805657306,35.78123435754697,36.40019835237273,36.85602906611951
35.88569210794356,35.40437739051906,35.050080201456225,34.757146162118886,34.4999406080165,34.28639897829324
31.81965642993589,32.53827901405157,33.02965521450774,33.413981179029165,33.75007270423633,34.02297330442542
32.091797825185274,32.14899427171289,32.22448135931677,32.27481519330915,32.33804497685742,32.40808138909633
26.964659102965058,26.961511600290564,26.934966496192313,26.923900032906836,26.917275707756065,26.87506756807999
26.59985944390509,26.79673071219168,26.971442921016852,27.10478788109633,27.25664070977922,27.36910969442987
29.738388671183955,30.413808142370915,30.838519116714377,31.21647758082032,31.53752808728189,31.76661783882019
33.06767767274451,33.3345360881665,33.61001959055102,33.88124820038872,34.126571658565645,34.31974713739855
36.845269636679504,36.82143648672504,36.79673005462197,36.80123046419477,36.78034330751596,36.71343857478127
16.36299074153523,19.439871098244144,21.534027790299636,23.238011078587604,24.7200758845388,25.88337814973798
41.17649635591552,41.43938735575922,41.67205052509668,41.87989370458224,42.05736756719603,42.18762168051668
35.11723851948214,35.646219646919285,35.97493278950083,36.225791626362884,36.43818087857047,36.604590394361935
22.092947587977836,21.89879163862595,21.781113696116904,21.684565701168935,21.618074379956944,21.52364538876204
34.99131994854156,34.306023083808924,33.770194628875586,33.33192288975628,32.94965793036043,32.59638251206868
14.549361777797358,15.454082951564203,16.097851648236194,16.598496930806284,17.053289215364416,17.38438729058566
30.371766513195897,29.2665442883146,28.492964415833075,27.87939967208461,27.354094779170037,26.91744295733458
14.28676882302001,15.867537769887278,16.985410043115532,17.873508309478215,18.657669373169252,19.25020380785931
5.213884173971265,5.944942172184591,6.48077660271905,6.935150293741873,7.3403372055513945,7.644490463655102
8.568008806208113,10.00824024970308,11.032950821405946,11.909303204584054,12.676010333980672,13.304835845058378
13.857568577837364,14.621010595046496,15.136308164371894,15.572185315612709,15.948394638608676,16.23166393429384
7.117685382533808,7.112263180357342,7.107561340553357,7.120955065389629,7.146426289734652,7.128768794911163
14.211024630799816,14.195741860338869,14.16104972284916,14.11402315524362,14.100954135424162,14.05159136581727
11.06971122223052,11.29995493029997,11.43949144953355,11.574570486221964,11.695396986563017,11.759396777954144
15.24198868172304,17.15273788131993,18.496666941189012,19.578346984276415,20.542455738665936,21.321411779644283
19.29766402243675,18.222966862449812,17.50862630394053,16.952535443536036,16.480727704927304,16.06554177270531
32.43928033291745,33.3822332136351,33.996350445266955,34.4844797120261,34.91159684670051,35.25406285560466
30.456067438515234,30.258229871284964,30.1132885858055,30.000154975264575,29.907401753753756,29.82025994488754
24.071115388005786,24.0681500104185,24.033890991938286,23.98157025132641,23.951119557861627,23.889121061868583
21.469516934434825,20.95172351307418,20.585769192738667,20.307137689261435,20.050762164318236,19.781953031991662
20.2637947958975,20.562880759179954,20.746485879399355,20.92188343560154,21.072203093007552,21.187973955859434
17.212163273195443,17.702507676899067,18.027584102969836,18.32286621186124,18.57752956268575,18.77166354591577
19.685808432286937,19.220601861836347,18.85147083673816,18.556579066145716,18.309132867902374,18.08263036584551
15.273045069843905,15.433048912649,15.496730805491566,15.547982194259477,15.596118488605565,15.58592372648913
19.57949262687851,19.830449585419753,19.96847372095359,20.09872849772382,20.20998158518743,20.284177622729494
22.606545377041222,22.111990998599364,21.739751416982873,21.448781617345823,21.193088637622612,20.950421106746923
22.175626088645387,22.050588245134474,21.971554216830437,21.949471173270013,21.922787225563987,21.89739475749976
24.736118508417547,24.59155574103304,24.487222714263247,24.44546019506265,24.40310265907963,24.373647521159697
41.20037996350264,40.21281571370931,39.48702591036069,38.88874799601929,38.367303186075894,37.91654552984949
16.368602331152353,17.692832822402842,18.59719648392069,19.33994902569844,19.97975102780862,20.471147600220387
31.91913244439408,32.15576209588538,32.26758534677101,32.361667991631464,32.42623836561438,32.443026901151036
40.63893163068126,40.31637417196262,40.0771734436846,39.89096185157757,39.72807438210635,39.59991440040918
34.19022890453106,33.846922823750745,33.536782035765675,33.27829550733777,33.02766673665085,32.760664084531214
38.07389038284227,37.5231187491032,37.12208812923179,36.81909446950142,36.55603623595366,36.312794580797124
24.05505552042476,24.50532704549382,24.834598478471392,25.10409575445887,25.345856042721515,25.52559132932921
32.33438622220659,31.82093486608658,31.36682587810186,31.009693081120123,30.69441277761695,30.386564249784932
28.62735042070934,28.83087662852002,28.93588192293254,28.998451441296414,29.054423987534953,29.055888469173453
15.808772235101808,16.25496814204335,16.570216275003816,16.863283575769053,17.118102160954273,17.292336098588123
22.26010393113626,22.230376328665482,22.156025891507532,22.080351797218448,22.034446874805,21.948489958411674
23.630235958639254,23.71914906806142,23.781185254563518,23.86777554099264,23.945776383241906,24.01970635891971
20.276204726714713,19.813735742711316,19.517743657228348,19.28044287909774,19.08505811500511,18.8873130059111
31.636909881902866,31.284172245571355,30.987857448781472,30.764720714057834,30.556429897401163,30.344053492379913
28.003744912584366,28.08511192258009,28.161726266453744,28.273493000782768,28.37549104778987,28.498556331155402
33.17680145857728,33.224043359440294,33.23767934285818,33.245059890960555,33.25617937460641,33.271209235680224
23.860566278402864,24.2993593224677,24.613107103419274,24.887255790253736,25.12143492077206,25.312762441303324
38.98746788057677,38.628592416453735,38.34874627567043,38.13419928040019,37.94332978928456,37.77840043322538
36.20175093782539,36.448321061350164,36.51578615029433,36.568691610748836,36.60868976237084,36.62713385463014
39.28605718227674,38.65967269228573,38.17749513489293,37.7681330753983,37.419538848856476,37.13622317022512
38.687195339999825,38.4663564055377,38.27038169399753,38.12916180808158,37.997181936933,37.91161620591065
34.1821943928898,33.30207196428335,32.69190215359275,32.19523220079013,31.7460659756218,31.30811696521777
28.351604613266968,27.79016003489561,27.36044432223039,27.003513983441298,26.706752933068614,26.425589611906883
